,airline_sentiment,text
6082,1, I can't wait to hear back from you regarding the internship opportunity! smiling face with smiling eyes
6083,0, I red heart Jetblue but i was on flt     from fll to sfo. tke off was over   hr Late Flight  div to phx  amp  got in   hrs Late Flight. What will be done?
6084,0, sis and    month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?
6085,1, Thanks for the      credit because of the  hr delay. I can tell customer service means a lot to YOU Thankful
6086,0, what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?
6087,0, basically stole my glasses  and now I can't drive or see in my classes and they're not answering my phone calls. thanksJetBlue
6088,1, thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon
6089,0, we've been delayed for almost   hrs. I take JetBlue because I've had good luck  but today is really frustrating.
6090,1, I definitely will. Thanks!
6091,1, I'm MakingLoveOutofNothingAtAll on my brandloveaffair to LAX https   t.co kdHRUF  sW
6092,0, something they're not telling us    
6093,0, we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance.     
6094,0, thanks for the heads up about the   hour delay sarcasm patienceiswearingthin woof
6095,1, Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!
6096,0, when i sign in into TrueBlue  why do I have to do it twice? happens to everyone around me
6097,0, mechanical failure isn't Boston' fault.
6098,1, Oh that totally looks on par with 's Admirals Club  any way you can slide us a couple passes?   
6099,0,     to Boston
6100,0, I m going to miss a hugely important meeting because of your constant delays itscostingmeincome
6101,1, gr  Mint crew on flight     to LAX they're Mintalicious TrueBlueLove ShelleyandMarcRock travel air
6102,1, Thanks for offering this service  guys! http   t.co xDjzkC  GB
6103,0, when your flights delayed     gt  gt  gt 
6104,1, what can I say  I'm LostinLove w our brandmance https   t.co Bzwgp aDVE wemosaictogether Mint Love
6105,1, you guys rock!! http   t.co LA   zaoAY
6106,1,That would be great! I never thought I'd be the sort who'd be into them  but it really makes the flying experience more bearable 
6107,0, sorry to report we are stuck on Tarmac.. Being held so notwheelsup
6108,1, thanks to the gent on the phone who fixed my BOS MCO flight and the fee waiver! A    now   flyfi ! I forget her name  
6109,0,I was a bit steamed in conjunction w my new   hour wait at first  but having sat down and bought a bit of tea  I've settled some 
6110,1,Thanks! Hope I don't look like a complainer  I've written of good experiences w you in the past and am making do in terminal     
6111,1, Success! Good work JetBlue team
6112,1, great flight! Great view!    http   t.co Yxn  pnOav
6113,1, beautiful ride. Thanks again  
6114,1, perfect! Probably need some coffee to stay awake during the night   
6115,0, appreciate what you've done on your end to make this right  but still unhappy with initial incident. Will be calling.
6116,0,Lines may be extra long or security slow  but seems your employees too quick to blame customers who don't arrive     hours ahead 
6117,1,Then you better HoldOn   EverythingsGonnaBeAlright    our brandloveaffair https   t.co   kN GEEP  TrueBlueLove travel business
6118,0, This is the error message Paper tickets cannot be serviced on line. Please see a JetBlue Crewmember for assistance.
6119,0, CCNDJP  I can send a screen shot of the systems error if an email address is provided
6120,0, Inconvenience is an understatement. More like torture. Clearly going down the wrong path  JetBlue.
6121,0, don't just cling on to the safety card. It safety was really an issue  then flight would have landed immediately. .
6122,0, I waited in line all that time to be told by a crewmember that there's no update until       HrDelay disappointed
6123,0, Phone agents can't see same flights I see online??? Can't change tickets even when I am paying. Very frustrating jetblue
6124,0, Why was flight     forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?
6125,1, haha no need to apologize beaming face with smiling eyes I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue
6126,0, Denver Boston      flight     and Boston Denver      flight      both planes!  visible snack crumbs on seats on all upon boarding
6127,0, Felt a bit like they were adding insult to injury  since we'll be in terminal   for seven hours until the next flight  
6128,0, I knew the     hours sounded odd  missed a flight we hit JFK an hour early for and your gate attendant told us      
6129,0, Well being on time is not going to happen now. Safety does come  at. Looks like I'll have   look   another flight now  stTimeFlyer
6130,0, U said   mins to Take Off and now we were told  hr more delay  amp  possible Cancelled Flightlation. How do U plan to rectify this? Frustrated
6131,1, can't wait! I'll be the one who can't contain herself. grinning face with smiling eyes
6132,0, I hope so. Wanted an early flight to avoid the airport chaos but it's too Late Flight for that!
6133,1, Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding greatservice
6134,1, Really!? That's good to hear! Thanks for the update  We may make that business meeting after all.
6135,0, no updates on anything! All we know is there is an issue with the front wheels being locked.
6136,0, flight    to DCA   delays  I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!
6137,1, PDX to JFK was suuuuper HOT.
6138,0, it's ok. Things happen. Just very frustrated when you have to change your schedule. See you tomorrow for a new rescheduled flight.
6139,0, I had a SJC to JFK departing      pm tonight. I have to now change my whole schedule. Can we get a sort of refund for this?
6140,0, your airline should have a better system to Inform your clients when their flights are Cancelled Flightled last min. unamused face goblin we have schedules too
6141,0, the slowest boarding process I've ever experienced and rude customer service agents.
6142,0, needs to get its act together in PHX
6143,1, Love you  bae. JetBae
6144,0,   Yes. Best case scenario I get my gear Late Flight Friday  early Saturday. Camp starts at  AM tomorrow toolittletooLate Flight
6145,0,   In CA for the weekend to attend a training camp  thanks for sending all my gear to FL  looks like this trip is a waste nothappy
6146,0, why are you making me stay in JFK until   am or Late Flightr? Just let me rebook without making me pay more
6147,1, You definitely will!
6148,0, and stranded passengers aren't being helped to get another flight?
6149,1, you don't remember our date Monday night back to NYC? heartbroken
6150,1, ugh always know a way to my heart face blowing a kiss raising hands
6151,0, why did you just Cancelled Flight flight     last minute?!?
6152,0, I'm sitting on the plane. Too many predictable mechanical problems. Still onboard. This is getting bad...
6153,0, on your      flight JFK to PR. They got the doors open on this frigid temperature. icyflight
6154,0, poorservice poorcommunication waitingsince       for bags frm flight    !!! jetblue
6155,0, bags hv been posted on board for flight    on carsl  . Now switched to carsl  . It's comedic watching passengers run frm   to othr
6156,0, the one man in baggage office says  I dunno . HELP
6157,0, where is our luggage?? Flight     has been waiting an hour for bags! jetblue poorservice
6158,0, what is going on? We arrived at      pm Not One Bag Has Been Unloaded!! Flight    
6159,0, service for baggage at JFK is incomprehensible. No employee knows where our luggage is frM flight     LAX to NYC ITS AN HR WAIT NOW
6160,1, Thank you guys! Brilliant customer service
6161,0, yes of course  before I left the airport. I kept looking but claim is still open.
6162,0,     stewardesses can't work w o a galley light! Back to NYC to change a light. fromthefrontseat jetblueBlues  
6163,1, Great Thank you  lets hope so! Could you please notify me if flight      leaves JFK? Thank you again
6164,1, that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?
6165,0, why do you have every channel but  How are  and I supposed to watch Scandal? But free FlyFi is sweet!
